relation,layer,head,accuracy_select,n_correct_select,n_total_select,accuracy_test,n_correct_test,n_total_test,accuracy_dev,n_correct_dev,n_total_dev
subject_det_to_noun,5,0,0.37735849056603776,520,1378,0.3764705882352941,128,340,0.34844192634560905,123,353
subject_det_to_noun,5,1,0.6211901306240929,856,1378,0.5970588235294118,203,340,0.623229461756374,220,353
subject_det_to_noun,5,2,0.18505079825834542,255,1378,0.17352941176470588,59,340,0.17847025495750707,63,353
subject_det_to_noun,5,3,0.15239477503628446,210,1378,0.15294117647058825,52,340,0.13031161473087818,46,353
subject_det_to_noun,5,4,0.23947750362844702,330,1378,0.21764705882352942,74,340,0.20396600566572237,72,353
subject_det_to_noun,5,5,0.5362844702467344,739,1378,0.5323529411764706,181,340,0.5552407932011332,196,353
subject_det_to_noun,5,6,0.1386066763425254,191,1378,0.15588235294117647,53,340,0.1274787535410765,45,353
subject_det_to_noun,5,7,0.28664731494920176,395,1378,0.29705882352941176,101,340,0.28328611898017,100,353
subject_det_to_noun,5,8,0.4143686502177068,571,1378,0.38823529411764707,132,340,0.39660056657223797,140,353
subject_det_to_noun,5,9,0.05079825834542816,70,1378,0.058823529411764705,20,340,0.036827195467422094,13,353
subject_det_to_noun,5,10,0.10885341074020319,150,1378,0.09705882352941177,33,340,0.12464589235127478,44,353
subject_det_to_noun,5,11,0.15457184325108853,213,1378,0.14411764705882352,49,340,0.1359773371104816,48,353
subject_det_to_noun,6,0,0.23730043541364296,327,1378,0.21470588235294116,73,340,0.2096317280453258,74,353
subject_det_to_noun,6,1,0.4825834542815675,665,1378,0.43823529411764706,149,340,0.47592067988668557,168,353
subject_det_to_noun,6,2,0.08925979680696662,123,1378,0.09117647058823529,31,340,0.06515580736543909,23,353
subject_det_to_noun,6,3,0.20609579100145137,284,1378,0.18235294117647058,62,340,0.17847025495750707,63,353
subject_det_to_noun,6,4,0.0660377358490566,91,1378,0.05588235294117647,19,340,0.04815864022662889,17,353
subject_det_to_noun,6,5,0.21770682148040638,300,1378,0.22647058823529412,77,340,0.17280453257790368,61,353
subject_det_to_noun,6,6,0.18867924528301888,260,1378,0.18235294117647058,62,340,0.20679886685552407,73,353
subject_det_to_noun,6,7,0.23730043541364296,327,1378,0.21176470588235294,72,340,0.24362606232294617,86,353
subject_det_to_noun,6,8,0.23802612481857766,328,1378,0.23529411764705882,80,340,0.20396600566572237,72,353
subject_det_to_noun,6,9,0.6037735849056604,832,1378,0.5794117647058824,197,340,0.623229461756374,220,353
subject_det_to_noun,6,10,0.07111756168359942,98,1378,0.061764705882352944,21,340,0.0679886685552408,24,353
subject_det_to_noun,6,11,0.22568940493468795,311,1378,0.2088235294117647,71,340,0.20113314447592068,71,353
subject_det_to_noun,7,0,0.22859216255442671,315,1378,0.23529411764705882,80,340,0.18980169971671387,67,353
subject_det_to_noun,7,1,0.29172714078374457,402,1378,0.25882352941176473,88,340,0.26628895184135976,94,353
subject_det_to_noun,7,2,0.3113207547169811,429,1378,0.2852941176470588,97,340,0.3286118980169972,116,353
subject_det_to_noun,7,3,0.1690856313497823,233,1378,0.1676470588235294,57,340,0.15864022662889518,56,353
subject_det_to_noun,7,4,0.28592162554426703,394,1378,0.2647058823529412,90,340,0.26062322946175637,92,353
subject_det_to_noun,7,5,0.031204644412191583,43,1378,0.020588235294117647,7,340,0.031161473087818695,11,353
subject_det_to_noun,7,6,0.2053701015965167,283,1378,0.17058823529411765,58,340,0.1954674220963173,69,353
subject_det_to_noun,7,7,0.2416545718432511,333,1378,0.21176470588235294,72,340,0.23796033994334279,84,353
subject_det_to_noun,7,8,0.3084179970972424,425,1378,0.3088235294117647,105,340,0.28328611898017,100,353
subject_det_to_noun,7,9,0.24310595065312046,335,1378,0.22647058823529412,77,340,0.21529745042492918,76,353
subject_det_to_noun,7,10,0.5986937590711175,825,1378,0.5852941176470589,199,340,0.6147308781869688,217,353
subject_det_to_noun,7,11,0.5740203193033382,791,1378,0.5617647058823529,191,340,0.5722379603399433,202,353
subject_det_to_noun,8,0,0.16182873730043543,223,1378,0.1323529411764706,45,340,0.1529745042492918,54,353
subject_det_to_noun,8,1,0.44920174165457183,619,1378,0.4235294117647059,144,340,0.43342776203966005,153,353
subject_det_to_noun,8,2,0.22496371552975328,310,1378,0.2323529411764706,79,340,0.24362606232294617,86,353
subject_det_to_noun,8,3,0.28592162554426703,394,1378,0.2911764705882353,99,340,0.26345609065155806,93,353
subject_det_to_noun,8,4,0.20682148040638607,285,1378,0.20294117647058824,69,340,0.18413597733711048,65,353
subject_det_to_noun,8,5,0.23076923076923078,318,1378,0.21764705882352942,74,340,0.18413597733711048,65,353
subject_det_to_noun,8,6,0.46153846153846156,636,1378,0.4323529411764706,147,340,0.4164305949008499,147,353
subject_det_to_noun,8,7,0.28011611030478956,386,1378,0.27058823529411763,92,340,0.24362606232294617,86,353
subject_det_to_noun,8,8,0.23149492017416545,319,1378,0.19411764705882353,66,340,0.21529745042492918,76,353
subject_det_to_noun,8,9,0.25181422351233673,347,1378,0.22647058823529412,77,340,0.26062322946175637,92,353
subject_det_to_noun,8,10,0.4709724238026125,649,1378,0.4441176470588235,151,340,0.47592067988668557,168,353
subject_det_to_noun,8,11,0.38243831640058057,527,1378,0.36470588235294116,124,340,0.3286118980169972,116,353
subject_det_to_noun,9,0,0.46734397677793904,644,1378,0.49411764705882355,168,340,0.46742209631728043,165,353
subject_det_to_noun,9,1,0.4716981132075472,650,1378,0.5088235294117647,173,340,0.48158640226628896,170,353
subject_det_to_noun,9,2,0.432510885341074,596,1378,0.38823529411764707,132,340,0.41359773371104813,146,353
subject_det_to_noun,9,3,0.3243831640058055,447,1378,0.3,102,340,0.3314447592067989,117,353
subject_det_to_noun,9,4,0.40130624092888245,553,1378,0.3764705882352941,128,340,0.43059490084985835,152,353
subject_det_to_noun,9,5,0.25471698113207547,351,1378,0.25588235294117645,87,340,0.26912181303116145,95,353
subject_det_to_noun,9,6,0.6364296081277213,877,1378,0.6264705882352941,213,340,0.6628895184135978,234,353
subject_det_to_noun,9,7,0.3432510885341074,473,1378,0.3558823529411765,121,340,0.34844192634560905,123,353
subject_det_to_noun,9,8,0.4339622641509434,598,1378,0.4088235294117647,139,340,0.4164305949008499,147,353
subject_det_to_noun,9,9,0.5783744557329463,797,1378,0.5617647058823529,191,340,0.6062322946175638,214,353
subject_det_to_noun,9,10,0.555878084179971,766,1378,0.5558823529411765,189,340,0.5835694050991501,206,353
subject_det_to_noun,9,11,0.3613933236574746,498,1378,0.35294117647058826,120,340,0.34844192634560905,123,353
subject_det_to_noun,10,0,0.4216255442670537,581,1378,0.4147058823529412,141,340,0.42776203966005666,151,353
subject_det_to_noun,10,1,0.511611030478955,705,1378,0.4970588235294118,169,340,0.5495750708215298,194,353
subject_det_to_noun,10,2,0.5609579100145138,773,1378,0.5264705882352941,179,340,0.56657223796034,200,353
subject_det_to_noun,10,3,0.40130624092888245,553,1378,0.4088235294117647,139,340,0.41359773371104813,146,353
subject_det_to_noun,10,4,0.2409288824383164,332,1378,0.22941176470588234,78,340,0.26912181303116145,95,353
subject_det_to_noun,10,5,0.3076923076923077,424,1378,0.2911764705882353,99,340,0.32294617563739375,114,353
subject_det_to_noun,10,6,0.5355587808417998,738,1378,0.5264705882352941,179,340,0.5042492917847026,178,353
subject_det_to_noun,10,7,0.590711175616836,814,1378,0.5470588235294118,186,340,0.6005665722379604,212,353
subject_det_to_noun,10,8,0.5384615384615384,742,1378,0.4823529411764706,164,340,0.5212464589235127,184,353
subject_det_to_noun,10,9,0.3149492017416546,434,1378,0.2823529411764706,96,340,0.28895184135977336,102,353
subject_det_to_noun,10,10,0.43831640058055155,604,1378,0.43823529411764706,149,340,0.4730878186968839,167,353
subject_det_to_noun,10,11,0.6357039187227866,876,1378,0.6147058823529412,209,340,0.6430594900849859,227,353
subject_det_to_noun,11,0,0.12336719883889695,170,1378,0.09705882352941177,33,340,0.11898016997167139,42,353
subject_det_to_noun,11,1,0.4448476052249637,613,1378,0.4323529411764706,147,340,0.46175637393767704,163,353
subject_det_to_noun,11,2,0.36502177068214803,503,1378,0.34411764705882353,117,340,0.3654390934844193,129,353
subject_det_to_noun,11,3,0.2793904208998549,385,1378,0.27647058823529413,94,340,0.28895184135977336,102,353
subject_det_to_noun,11,4,0.23367198838896952,322,1378,0.21176470588235294,72,340,0.29178470254957506,103,353
subject_det_to_noun,11,5,0.3584905660377358,494,1378,0.38235294117647056,130,340,0.40226628895184136,142,353
subject_det_to_noun,11,6,0.40493468795355586,558,1378,0.36176470588235293,123,340,0.42776203966005666,151,353
subject_det_to_noun,11,7,0.4869375907111756,671,1378,0.5088235294117647,173,340,0.5495750708215298,194,353
subject_det_to_noun,11,8,0.2155297532656023,297,1378,0.2,68,340,0.21246458923512748,75,353
subject_det_to_noun,11,9,0.4629898403483309,638,1378,0.4852941176470588,165,340,0.4985835694050991,176,353
subject_det_to_noun,11,10,0.6103047895500726,841,1378,0.5941176470588235,202,340,0.6005665722379604,212,353
subject_det_to_noun,11,11,0.3584905660377358,494,1378,0.31176470588235294,106,340,0.37960339943342775,134,353
